"state","date","cases"
"AR",2020-02-19,1
"AR",2020-02-26,3
"AR",2020-03-04,0
"AR",2020-03-11,8
"AR",2020-03-18,70
"AR",2020-03-25,279
"AR",2020-04-01,374
"AR",2020-04-08,490
"AR",2020-04-15,668
"AR",2020-04-22,901
"AR",2020-04-29,699
"AR",2020-05-06,649
"AR",2020-05-13,723
"AR",2020-05-20,925
"AR",2020-05-27,1042
"AR",2020-06-03,1876
"AR",2020-06-10,2724
"AR",2020-06-17,2682
"AR",2020-06-24,4294
"AR",2020-07-01,3365
"AR",2020-07-08,3449
"AR",2020-07-15,4108
"AR",2020-07-22,4649
"AR",2020-07-29,5594
"AR",2020-08-05,5415
"AR",2020-08-12,4779
"AR",2020-08-19,4230
"AR",2020-08-26,3913
"AR",2020-09-02,4444
"AR",2020-09-09,4874
"AR",2020-09-16,4935
"AR",2020-09-23,5589
"AR",2020-09-30,5539
"AR",2020-10-07,5183
"AR",2020-10-14,6206
"AR",2020-10-21,6427
"AR",2020-10-28,7040
"AR",2020-11-04,7168
"AR",2020-11-11,10652
"AR",2020-11-18,11340
"AR",2020-11-25,12594
"AR",2020-12-02,11911
"AR",2020-12-09,15149
"AR",2020-12-16,15451
"AR",2020-12-23,14873
"AR",2020-12-30,15229
"AR",2021-01-06,19429
"AR",2021-01-13,19328
"AR",2021-01-20,14198
"AR",2021-01-27,12587
"AR",2021-02-03,11525
"AR",2021-02-10,9359
"AR",2021-02-17,4378
"AR",2021-02-24,3238
"AR",2021-03-03,7403
"AR",2021-03-10,2284
"AR",2021-03-17,2067
"AR",2021-03-24,1431
"AR",2021-03-31,1172
"AR",2021-04-07,1074
"AR",2021-04-14,1163
"AR",2021-04-21,1378
"AR",2021-04-28,1234
"AR",2021-05-05,1488
"AR",2021-05-12,1299
"AR",2021-05-19,1339
"AR",2021-05-26,1286
"AR",2021-06-02,992
"AR",2021-06-09,1251
"AR",2021-06-16,1741
"AR",2021-06-23,1908
"AR",2021-06-30,2822
"AR",2021-07-07,3771
"AR",2021-07-14,7084
"AR",2021-07-21,8272
"AR",2021-07-28,12451
"AR",2021-08-04,13834
"AR",2021-08-11,16339
"AR",2021-08-18,15039
"AR",2021-08-25,15663
"AR",2021-09-01,14878
"AR",2021-09-08,11928
"AR",2021-09-15,11569
"AR",2021-09-22,9115
"AR",2021-09-29,6819
"AR",2021-10-06,5112
"AR",2021-10-13,4615
"AR",2021-10-20,3985
"AR",2021-10-27,3110
"AR",2021-11-03,3122
"AR",2021-11-10,3313
"AR",2021-11-17,4477
"AR",2021-11-24,3648
"AR",2021-12-01,3879
"AR",2021-12-08,5636
"AR",2021-12-15,4931
"AR",2021-12-22,5681
"AR",2021-12-29,11305
"AR",2022-01-05,30310
"AR",2022-01-12,50319
"AR",2022-01-19,62896
"AR",2022-01-26,46255
"AR",2022-02-02,30339
"AR",2022-02-09,9671
"AR",2022-02-16,9355
"AR",2022-02-23,6077
"AR",2022-03-02,3937
"AR",2022-03-09,2661
"AR",2022-03-16,2840
"AR",2022-03-23,3671
"AR",2022-03-30,868
"AR",2022-04-06,800
"AR",2022-04-13,866
"AR",2022-04-20,829
"AR",2022-04-27,1074
"AR",2022-05-04,1140
"AR",2022-05-11,1465
"AR",2022-05-18,1881
"AR",2022-05-25,2276
"AR",2022-06-01,2153
"AR",2022-06-08,3948
"AR",2022-06-15,4355
"AR",2022-06-22,4799
"AR",2022-06-29,6789
"AR",2022-07-06,7165
"AR",2022-07-13,9623
"AR",2022-07-20,9188
"AR",2022-07-27,8311
"AR",2022-08-03,7004
"AR",2022-08-10,6139
"AR",2022-08-17,6010
"AR",2022-08-24,5967
"AR",2022-08-31,6480
"AR",2022-09-07,5540
"AR",2022-09-14,5359
"AR",2022-09-21,3908
"AR",2022-09-28,2726
"AR",2022-10-05,1839
"AR",2022-10-12,1805
"AR",2022-10-19,1910
"AR",2022-10-26,1703
"AR",2022-11-02,1838
"AR",2022-11-09,1961
"AR",2022-11-16,1726
"AR",2022-11-23,1695
"AR",2022-11-30,2366
"AR",2022-12-07,3384
"AR",2022-12-14,3517
"AR",2022-12-21,3680
"AR",2022-12-28,2759
"AR",2023-01-04,3824
"AR",2023-01-11,3183
"AR",2023-01-18,2222
"AR",2023-01-25,2321
"AR",2023-02-01,1605
"AR",2023-02-08,1870
"AR",2023-02-15,1431
"AR",2023-02-22,3081
"AR",2023-03-01,1451
"AR",2023-03-08,1448
"AR",2023-03-15,1240
"AR",2023-03-22,990
"AR",2023-03-29,781
"AR",2023-04-05,918
"AR",2023-04-12,714
"AR",2023-04-19,1051
"AR",2023-04-26,713
"AR",2023-05-03,898
"AR",2023-05-10,657
"AZ",2020-01-22,0
"AZ",2020-01-29,1
"AZ",2020-02-05,0
"AZ",2020-02-12,0
"AZ",2020-02-19,0
"AZ",2020-02-26,0
"AZ",2020-03-04,0
"AZ",2020-03-11,8
"AZ",2020-03-18,18
"AZ",2020-03-25,374
"AZ",2020-04-01,1012
"AZ",2020-04-08,1313
"AZ",2020-04-15,1243
"AZ",2020-04-22,1504
"AZ",2020-04-29,1736
"AZ",2020-05-06,2498
"AZ",2020-05-13,2509
"AZ",2020-05-20,2690
"AZ",2020-05-27,2413
"AZ",2020-06-03,5035
"AZ",2020-06-10,7498
"AZ",2020-06-17,11085
"AZ",2020-06-24,19253
"AZ",2020-07-01,23925
"AZ",2020-07-08,24499
"AZ",2020-07-15,22740
"AZ",2020-07-22,19264
"AZ",2020-07-29,17657
"AZ",2020-08-05,13935
"AZ",2020-08-12,7233
"AZ",2020-08-19,6117
"AZ",2020-08-26,3909
"AZ",2020-09-02,3392
"AZ",2020-09-09,3680
"AZ",2020-09-16,3366
"AZ",2020-09-23,5381
"AZ",2020-09-30,3220
"AZ",2020-10-07,4033
"AZ",2020-10-14,5096
"AZ",2020-10-21,6275
"AZ",2020-10-28,7253
"AZ",2020-11-04,9468
"AZ",2020-11-11,14530
"AZ",2020-11-18,17939
"AZ",2020-11-25,27748
"AZ",2020-12-02,30129
"AZ",2020-12-09,41622
"AZ",2020-12-16,46684
"AZ",2020-12-23,43988
"AZ",2020-12-30,39216
"AZ",2021-01-06,62191
"AZ",2021-01-13,67049
"AZ",2021-01-20,48815
"AZ",2021-01-27,48017
"AZ",2021-02-03,28818
"AZ",2021-02-10,21883
"AZ",2021-02-17,11793
"AZ",2021-02-24,10913
"AZ",2021-03-03,7848
"AZ",2021-03-10,8652
"AZ",2021-03-17,5391
"AZ",2021-03-24,3969
"AZ",2021-03-31,3979
"AZ",2021-04-07,4424
"AZ",2021-04-14,5034
"AZ",2021-04-21,4539
"AZ",2021-04-28,4968
"AZ",2021-05-05,5236
"AZ",2021-05-12,4603
"AZ",2021-05-19,3951
"AZ",2021-05-26,3750
"AZ",2021-06-02,3868
"AZ",2021-06-09,2822
"AZ",2021-06-16,2971
"AZ",2021-06-23,3052
"AZ",2021-06-30,3847
"AZ",2021-07-07,3411
"AZ",2021-07-14,5568
"AZ",2021-07-21,7611
"AZ",2021-07-28,9983
"AZ",2021-08-04,14202
"AZ",2021-08-11,17150
"AZ",2021-08-18,20128
"AZ",2021-08-25,18384
"AZ",2021-09-01,25354
"AZ",2021-09-08,20350
"AZ",2021-09-15,18906
"AZ",2021-09-22,16944
"AZ",2021-09-29,17976
"AZ",2021-10-06,17991
"AZ",2021-10-13,15879
"AZ",2021-10-20,14918
"AZ",2021-10-27,17104
"AZ",2021-11-03,18789
"AZ",2021-11-10,23757
"AZ",2021-11-17,24615
"AZ",2021-11-24,28356
"AZ",2021-12-01,20695
"AZ",2021-12-08,28655
"AZ",2021-12-15,22399
"AZ",2021-12-22,20186
"AZ",2021-12-29,23897
"AZ",2022-01-05,51482
"AZ",2022-01-12,104801
"AZ",2022-01-19,141828
"AZ",2022-01-26,133312
"AZ",2022-02-02,87038
"AZ",2022-02-09,45101
"AZ",2022-02-16,25443
"AZ",2022-02-23,14593
"AZ",2022-03-02,5212
"AZ",2022-03-09,10428
"AZ",2022-03-16,5153
"AZ",2022-03-23,4566
"AZ",2022-03-30,10143
"AZ",2022-04-06,6828
"AZ",2022-04-13,2721
"AZ",2022-04-20,2437
"AZ",2022-04-27,2358
"AZ",2022-05-04,3911
"AZ",2022-05-11,5490
"AZ",2022-05-18,7204
"AZ",2022-05-25,11498
"AZ",2022-06-01,13042
"AZ",2022-06-08,14677
"AZ",2022-06-15,16334
"AZ",2022-06-22,15373
"AZ",2022-06-29,16514
"AZ",2022-07-06,20198
"AZ",2022-07-13,15280
"AZ",2022-07-20,18135
"AZ",2022-07-27,17249
"AZ",2022-08-03,15034
"AZ",2022-08-10,13501
"AZ",2022-08-17,12244
"AZ",2022-08-24,8505
"AZ",2022-08-31,8624
"AZ",2022-09-07,3681
"AZ",2022-09-14,6141
"AZ",2022-09-21,3999
"AZ",2022-09-28,3402
"AZ",2022-10-05,3675
"AZ",2022-10-12,2400
"AZ",2022-10-19,5438
"AZ",2022-10-26,4813
"AZ",2022-11-02,5129
"AZ",2022-11-09,7360
"AZ",2022-11-16,10775
"AZ",2022-11-23,13410
"AZ",2022-11-30,12987
"AZ",2022-12-07,15983
"AZ",2022-12-14,11550
"AZ",2022-12-21,8281
"AZ",2022-12-28,4973
"AZ",2023-01-04,6187
"AZ",2023-01-11,7369
"AZ",2023-01-18,2756
"AZ",2023-01-25,3554
"AZ",2023-02-01,3087
"AZ",2023-02-08,3099
"AZ",2023-02-15,3379
"AZ",2023-02-22,3716
"AZ",2023-03-01,5663
"AZ",2023-03-08,3220
"AZ",2023-03-15,4892
"AZ",2023-03-22,2651
"AZ",2023-03-29,3263
"AZ",2023-04-05,2931
"AZ",2023-04-12,3675
"AZ",2023-04-19,3408
"AZ",2023-04-26,4006
"AZ",2023-05-03,3206
"AZ",2023-05-10,2608
"CA",2020-01-22,0
"CA",2020-01-29,2
"CA",2020-02-05,6
"CA",2020-02-12,8
"CA",2020-02-19,14
"CA",2020-02-26,22
"CA",2020-03-04,28
"CA",2020-03-11,140
"CA",2020-03-18,468
"CA",2020-03-25,2312
"CA",2020-04-01,5169
"CA",2020-04-08,8972
"CA",2020-04-15,7368
"CA",2020-04-22,10980
"CA",2020-04-29,11112
"CA",2020-05-06,12343
"CA",2020-05-13,12265
"CA",2020-05-20,13039
"CA",2020-05-27,14969
"CA",2020-06-03,18736
"CA",2020-06-10,18533
"CA",2020-06-17,20884
"CA",2020-06-24,33293
"CA",2020-07-01,42569
"CA",2020-07-08,57083
"CA",2020-07-15,58522
"CA",2020-07-22,66518
"CA",2020-07-29,62193
"CA",2020-08-05,49959
"CA",2020-08-12,61840
"CA",2020-08-19,53386
"CA",2020-08-26,41022
"CA",2020-09-02,33604
"CA",2020-09-09,28054
"CA",2020-09-16,23947
"CA",2020-09-23,25106
"CA",2020-09-30,23721
"CA",2020-10-07,21364
"CA",2020-10-14,24635
"CA",2020-10-21,23575
"CA",2020-10-28,32061
"CA",2020-11-04,33103
"CA",2020-11-11,46951
"CA",2020-11-18,66610
"CA",2020-11-25,101588
"CA",2020-12-02,108911
"CA",2020-12-09,184852
"CA",2020-12-16,263456
"CA",2020-12-23,305346
"CA",2020-12-30,271394
"CA",2021-01-06,280190
"CA",2021-01-13,311715
"CA",2021-01-20,247717
"CA",2021-01-27,158085
"CA",2021-02-03,116793
"CA",2021-02-10,85768
"CA",2021-02-17,55859
"CA",2021-02-24,41568
"CA",2021-03-03,31409
"CA",2021-03-10,30321
"CA",2021-03-17,20425
"CA",2021-03-24,19942
"CA",2021-03-31,18777
"CA",2021-04-07,19249
"CA",2021-04-14,22245
"CA",2021-04-21,16765
"CA",2021-04-28,13730
"CA",2021-05-05,13050
"CA",2021-05-12,12391
"CA",2021-05-19,9853
"CA",2021-05-26,8675
"CA",2021-06-02,10462
"CA",2021-06-09,6655
"CA",2021-06-16,6091
"CA",2021-06-23,6574
"CA",2021-06-30,8885
"CA",2021-07-07,11566
"CA",2021-07-14,21654
"CA",2021-07-21,36201
"CA",2021-07-28,53665
"CA",2021-08-04,72029
"CA",2021-08-11,85690
"CA",2021-08-18,94842
"CA",2021-08-25,94848
"CA",2021-09-01,106976
"CA",2021-09-08,75232
"CA",2021-09-15,70831
"CA",2021-09-22,58633
"CA",2021-09-29,52063
"CA",2021-10-06,45783
"CA",2021-10-13,39795
"CA",2021-10-20,37626
"CA",2021-10-27,44167
"CA",2021-11-03,43068
"CA",2021-11-10,43531
"CA",2021-11-17,36600
"CA",2021-11-24,35113
"CA",2021-12-01,32117
"CA",2021-12-08,49647
"CA",2021-12-15,43870
"CA",2021-12-22,65862
"CA",2021-12-29,185504
"CA",2022-01-05,420444
"CA",2022-01-12,790954
"CA",2022-01-19,788494
"CA",2022-01-26,708364
"CA",2022-02-02,396396
"CA",2022-02-09,209866
"CA",2022-02-16,113165
"CA",2022-02-23,74290
"CA",2022-03-02,54026
"CA",2022-03-09,46754
"CA",2022-03-16,19736
"CA",2022-03-23,31218
"CA",2022-03-30,18983
"CA",2022-04-06,20318
"CA",2022-04-13,9765
"CA",2022-04-20,40145
"CA",2022-04-27,43476
"CA",2022-05-04,48470
"CA",2022-05-11,60410
"CA",2022-05-18,77897
"CA",2022-05-25,108013
"CA",2022-06-01,109178
"CA",2022-06-08,114609
"CA",2022-06-15,121961
"CA",2022-06-22,107026
"CA",2022-06-29,129920
"CA",2022-07-06,136472
"CA",2022-07-13,132940
"CA",2022-07-20,149725
"CA",2022-07-27,136848
"CA",2022-08-03,116848
"CA",2022-08-10,95699
"CA",2022-08-17,85684
"CA",2022-08-24,76450
"CA",2022-08-31,69010
"CA",2022-09-07,61687
"CA",2022-09-14,47273
"CA",2022-09-21,35507
"CA",2022-09-28,33292
"CA",2022-10-05,30884
"CA",2022-10-12,24900
"CA",2022-10-19,20056
"CA",2022-10-26,24127
"CA",2022-11-02,22459
"CA",2022-11-09,25737
"CA",2022-11-16,34288
"CA",2022-11-23,41278
"CA",2022-11-30,44269
"CA",2022-12-07,80545
"CA",2022-12-14,67702
"CA",2022-12-21,87540
"CA",2022-12-28,55676
"CA",2023-01-04,57501
"CA",2023-01-11,44537
"CA",2023-01-18,30898
"CA",2023-01-25,25098
"CA",2023-02-01,25331
"CA",2023-02-08,27118
"CA",2023-02-15,27481
"CA",2023-02-22,24890
"CA",2023-03-01,26162
"CA",2023-03-08,23037
"CA",2023-03-15,20981
"CA",2023-03-22,17982
"CA",2023-03-29,17264
"CA",2023-04-05,13325
"CA",2023-04-12,11054
"CA",2023-04-19,12518
"CA",2023-04-26,12533
"CA",2023-05-03,12010
"CA",2023-05-10,9186
"CO",2020-01-22,0
"CO",2020-01-29,0
"CO",2020-02-05,0
"CO",2020-02-12,0
"CO",2020-02-19,0
"CO",2020-02-26,0
"CO",2020-03-04,1
"CO",2020-03-11,41
"CO",2020-03-18,238
"CO",2020-03-25,1137
"CO",2020-04-01,2327
"CO",2020-04-08,2542
"CO",2020-04-15,2671
"CO",2020-04-22,2531
"CO",2020-04-29,4394
"CO",2020-05-06,2805
"CO",2020-05-13,2616
"CO",2020-05-20,2352
"CO",2020-05-27,2060
"CO",2020-06-03,2057
"CO",2020-06-10,1251
"CO",2020-06-17,1371
"CO",2020-06-24,1587
"CO",2020-07-01,1978
"CO",2020-07-08,2238
"CO",2020-07-15,3267
"CO",2020-07-22,3704
"CO",2020-07-29,4152
"CO",2020-08-05,3319
"CO",2020-08-12,2499
"CO",2020-08-19,2176
"CO",2020-08-26,2102
"CO",2020-09-02,2071
"CO",2020-09-09,2013
"CO",2020-09-16,3075
"CO",2020-09-23,4262
"CO",2020-09-30,4229
"CO",2020-10-07,4890
"CO",2020-10-14,6715
"CO",2020-10-21,8616
"CO",2020-10-28,12285
"CO",2020-11-04,20509
"CO",2020-11-11,29132
"CO",2020-11-18,37337
"CO",2020-11-25,35899
"CO",2020-12-02,34116
"CO",2020-12-09,31348
"CO",2020-12-16,22623
"CO",2020-12-23,17252
"CO",2020-12-30,13697
"CO",2021-01-06,16083
"CO",2021-01-13,16469
"CO",2021-01-20,11987
"CO",2021-01-27,10395
"CO",2021-02-03,9245
"CO",2021-02-10,8790
"CO",2021-02-17,7040
"CO",2021-02-24,7664
"CO",2021-03-03,7290
"CO",2021-03-10,6816
"CO",2021-03-17,6403
"CO",2021-03-24,7929
"CO",2021-03-31,8707
"CO",2021-04-07,10504
"CO",2021-04-14,11029
"CO",2021-04-21,11739
"CO",2021-04-28,11892
"CO",2021-05-05,10170
"CO",2021-05-12,8872
"CO",2021-05-19,6011
"CO",2021-05-26,5333
"CO",2021-06-02,3319
"CO",2021-06-09,3135
"CO",2021-06-16,2454
"CO",2021-06-23,2284
"CO",2021-06-30,2421
"CO",2021-07-07,2399
"CO",2021-07-14,3061
"CO",2021-07-21,3841
"CO",2021-07-28,5201
"CO",2021-08-04,6573
"CO",2021-08-11,7658
"CO",2021-08-18,9127
"CO",2021-08-25,11494
"CO",2021-09-01,12624
"CO",2021-09-08,12341
"CO",2021-09-15,14222
"CO",2021-09-22,13155
"CO",2021-09-29,13084
"CO",2021-10-06,14731
"CO",2021-10-13,15588
"CO",2021-10-20,15489
"CO",2021-10-27,19241
"CO",2021-11-03,21058
"CO",2021-11-10,24528
"CO",2021-11-17,24094
"CO",2021-11-24,20435
"CO",2021-12-01,16604
"CO",2021-12-08,16173
"CO",2021-12-15,12104
"CO",2021-12-22,19424
"CO",2021-12-29,49423
"CO",2022-01-05,91524
"CO",2022-01-12,121228
"CO",2022-01-19,104379
"CO",2022-01-26,71664
"CO",2022-02-02,38223
"CO",2022-02-09,19174
"CO",2022-02-16,10643
"CO",2022-02-23,6177
"CO",2022-03-02,4738
"CO",2022-03-09,3315
"CO",2022-03-16,2940
"CO",2022-03-23,2387
"CO",2022-03-30,2316
"CO",2022-04-06,2595
"CO",2022-04-13,3100
"CO",2022-04-20,4433
"CO",2022-04-27,5218
"CO",2022-05-04,6811
"CO",2022-05-11,8901
"CO",2022-05-18,11045
"CO",2022-05-25,12565
"CO",2022-06-01,13509
"CO",2022-06-08,17155
"CO",2022-06-15,15486
"CO",2022-06-22,14066
"CO",2022-06-29,15864
"CO",2022-07-06,13007
"CO",2022-07-13,14077
"CO",2022-07-20,12239
"CO",2022-07-27,11122
"CO",2022-08-03,9417
"CO",2022-08-10,8011
"CO",2022-08-17,6728
"CO",2022-08-24,6129
"CO",2022-08-31,6368
"CO",2022-09-07,4733
"CO",2022-09-14,4823
"CO",2022-09-21,4526
"CO",2022-09-28,4385
"CO",2022-10-05,4128
"CO",2022-10-12,4048
"CO",2022-10-19,4492
"CO",2022-10-26,4915
"CO",2022-11-02,5803
"CO",2022-11-09,7180
"CO",2022-11-16,7825
"CO",2022-11-23,8376
"CO",2022-11-30,7317
"CO",2022-12-07,7116
"CO",2022-12-14,5993
"CO",2022-12-21,5915
"CO",2022-12-28,3707
"CO",2023-01-04,3587
"CO",2023-01-11,3150
"CO",2023-01-18,2220
"CO",2023-01-25,2516
"CO",2023-02-01,2757
"CO",2023-02-08,3180
"CO",2023-02-15,3151
"CO",2023-02-22,3237
"CO",2023-03-01,3005
"CO",2023-03-08,2812
"CO",2023-03-15,2949
"CO",2023-03-22,2252
"CO",2023-03-29,2270
"CO",2023-04-05,1925
"CO",2023-04-12,1772
"CO",2023-04-19,2377
"CO",2023-04-26,1240
"CO",2023-05-03,1090
"CO",2023-05-10,1199
"CT",2020-01-22,0
"CT",2020-01-29,0
"CT",2020-02-05,0
"CT",2020-02-12,0
"CT",2020-02-19,0
"CT",2020-02-26,0
"CT",2020-03-04,0
"CT",2020-03-11,5
"CT",2020-03-18,119
"CT",2020-03-25,1081
"CT",2020-04-01,3217
"CT",2020-04-08,5316
"CT",2020-04-15,6806
"CT",2020-04-22,5981
"CT",2020-04-29,5282
"CT",2020-05-06,4431
"CT",2020-05-13,3840
"CT",2020-05-20,3360
"CT",2020-05-27,2759
"CT",2020-06-03,1657
"CT",2020-06-10,843
"CT",2020-06-17,662
"CT",2020-06-24,554
"CT",2020-07-01,660
"CT",2020-07-08,536
"CT",2020-07-15,527
"CT",2020-07-22,575
"CT",2020-07-29,1329
"CT",2020-08-05,685
"CT",2020-08-12,482
"CT",2020-08-19,607
"CT",2020-08-26,906
"CT",2020-09-02,888
"CT",2020-09-09,763
"CT",2020-09-16,1295
"CT",2020-09-23,1149
"CT",2020-09-30,1235
"CT",2020-10-07,1814
"CT",2020-10-14,2497
"CT",2020-10-21,3010
"CT",2020-10-28,4256
"CT",2020-11-04,6246
"CT",2020-11-11,9368
"CT",2020-11-18,12287
"CT",2020-11-25,12124
"CT",2020-12-02,12274
"CT",2020-12-09,19122
"CT",2020-12-16,17233
"CT",2020-12-23,12924
"CT",2020-12-30,12958
"CT",2021-01-06,15791
"CT",2021-01-13,21122
"CT",2021-01-20,13558
"CT",2021-01-27,13205
"CT",2021-02-03,9665
"CT",2021-02-10,8492
"CT",2021-02-17,4871
"CT",2021-02-24,5338
"CT",2021-03-03,5703
"CT",2021-03-10,5382
"CT",2021-03-17,6230
"CT",2021-03-24,7144
"CT",2021-03-31,9122
"CT",2021-04-07,8806
"CT",2021-04-14,7754
"CT",2021-04-21,6953
"CT",2021-04-28,5670
"CT",2021-05-05,3920
"CT",2021-05-12,2163
"CT",2021-05-19,1238
"CT",2021-05-26,1190
"CT",2021-06-02,698
"CT",2021-06-09,584
"CT",2021-06-16,299
"CT",2021-06-23,279
"CT",2021-06-30,513
"CT",2021-07-07,391
"CT",2021-07-14,643
"CT",2021-07-21,1143
"CT",2021-07-28,1975
"CT",2021-08-04,3196
"CT",2021-08-11,3851
"CT",2021-08-18,4339
"CT",2021-08-25,4241
"CT",2021-09-01,4652
"CT",2021-09-08,3898
"CT",2021-09-15,4050
"CT",2021-09-22,4940
"CT",2021-09-29,3508
"CT",2021-10-06,2771
"CT",2021-10-13,2770
"CT",2021-10-20,3642
"CT",2021-10-27,2353
"CT",2021-11-03,2502
"CT",2021-11-10,2534
"CT",2021-11-17,4559
"CT",2021-11-24,5262
"CT",2021-12-01,6212
"CT",2021-12-08,10679
"CT",2021-12-15,18574
"CT",2021-12-22,19103
"CT",2021-12-29,31343
"CT",2022-01-05,52328
"CT",2022-01-12,64373
"CT",2022-01-19,47520
"CT",2022-01-26,26856
"CT",2022-02-02,16832
"CT",2022-02-09,8143
"CT",2022-02-16,5529
"CT",2022-02-23,3775
"CT",2022-03-02,2585
"CT",2022-03-09,2067
"CT",2022-03-16,1893
"CT",2022-03-23,2151
"CT",2022-03-30,2601
"CT",2022-04-06,3150
"CT",2022-04-13,3776
"CT",2022-04-20,4742
"CT",2022-04-27,5166
"CT",2022-05-04,7178
"CT",2022-05-11,13917
"CT",2022-05-18,12200
"CT",2022-05-25,11240
"CT",2022-06-01,8340
"CT",2022-06-08,6111
"CT",2022-06-15,6794
"CT",2022-06-22,4667
"CT",2022-06-29,4199
"CT",2022-07-06,5020
"CT",2022-07-13,5084
"CT",2022-07-20,5287
"CT",2022-07-27,5834
"CT",2022-08-03,5410
"CT",2022-08-10,5367
"CT",2022-08-17,5140
"CT",2022-08-24,4268
"CT",2022-08-31,3990
"CT",2022-09-07,3844
"CT",2022-09-14,3944
"CT",2022-09-21,4617
"CT",2022-09-28,4777
"CT",2022-10-05,4721
"CT",2022-10-12,4229
"CT",2022-10-19,4009
"CT",2022-10-26,3495
"CT",2022-11-02,3622
"CT",2022-11-09,3207
"CT",2022-11-16,2939
"CT",2022-11-23,2928
"CT",2022-11-30,2987
"CT",2022-12-07,4717
"CT",2022-12-14,4613
"CT",2022-12-21,4873
"CT",2022-12-28,5481
"CT",2023-01-04,5789
"CT",2023-01-11,5319
"CT",2023-01-18,4193
"CT",2023-01-25,3384
"CT",2023-02-01,3039
"CT",2023-02-08,2669
"CT",2023-02-15,2251
"CT",2023-02-22,1923
"CT",2023-03-01,1591
"CT",2023-03-08,1262
"CT",2023-03-15,1062
"CT",2023-03-22,865
"CT",2023-03-29,800
"CT",2023-04-05,712
"CT",2023-04-12,684
"CT",2023-04-19,506
"CT",2023-04-26,432
"CT",2023-05-03,446
"CT",2023-05-10,388
"DE",2020-01-22,5
"DE",2020-01-29,0
"DE",2020-02-05,4
"DE",2020-02-12,1
"DE",2020-02-19,1
"DE",2020-02-26,2
"DE",2020-03-04,0
"DE",2020-03-11,4
"DE",2020-03-18,20
"DE",2020-03-25,130
"DE",2020-04-01,300
"DE",2020-04-08,764
"DE",2020-04-15,900
"DE",2020-04-22,1308
"DE",2020-04-29,1418
"DE",2020-05-06,1338
"DE",2020-05-13,1180
"DE",2020-05-20,1142
"DE",2020-05-27,752
"DE",2020-06-03,608
"DE",2020-06-10,426
"DE",2020-06-17,411
"DE",2020-06-24,423
"DE",2020-07-01,784
"DE",2020-07-08,791
"DE",2020-07-15,837
"DE",2020-07-22,752
"DE",2020-07-29,701
"DE",2020-08-05,593
"DE",2020-08-12,484
"DE",2020-08-19,464
"DE",2020-08-26,504
"DE",2020-09-02,720
"DE",2020-09-09,653
"DE",2020-09-16,710
"DE",2020-09-23,711
"DE",2020-09-30,821
"DE",2020-10-07,912
"DE",2020-10-14,893
"DE",2020-10-21,963
"DE",2020-10-28,1014
"DE",2020-11-04,1182
"DE",2020-11-11,1769
"DE",2020-11-18,2610
"DE",2020-11-25,3383
"DE",2020-12-02,3941
"DE",2020-12-09,5562
"DE",2020-12-16,5939
"DE",2020-12-23,4344
"DE",2020-12-30,4508
"DE",2021-01-06,5635
"DE",2021-01-13,5247
"DE",2021-01-20,4538
"DE",2021-01-27,3958
"DE",2021-02-03,2729
"DE",2021-02-10,2756
"DE",2021-02-17,2026
"DE",2021-02-24,1891
"DE",2021-03-03,1892
"DE",2021-03-10,1400
"DE",2021-03-17,1399
"DE",2021-03-24,1507
"DE",2021-03-31,2123
"DE",2021-04-07,2102
"DE",2021-04-14,2430
"DE",2021-04-21,2330
"DE",2021-04-28,1731
"DE",2021-05-05,1449
"DE",2021-05-12,1000
"DE",2021-05-19,772
"DE",2021-05-26,578
"DE",2021-06-02,352
"DE",2021-06-09,290
"DE",2021-06-16,213
"DE",2021-06-23,152
"DE",2021-06-30,142
"DE",2021-07-07,165
"DE",2021-07-14,274
"DE",2021-07-21,326
"DE",2021-07-28,503
"DE",2021-08-04,922
"DE",2021-08-11,1472
"DE",2021-08-18,2101
"DE",2021-08-25,2307
"DE",2021-09-01,2683
"DE",2021-09-08,2586
"DE",2021-09-15,3270
"DE",2021-09-22,3261
"DE",2021-09-29,3025
"DE",2021-10-06,3193
"DE",2021-10-13,2781
"DE",2021-10-20,2364
"DE",2021-10-27,1945
"DE",2021-11-03,1734
"DE",2021-11-10,1736
"DE",2021-11-17,2239
"DE",2021-11-24,2591
"DE",2021-12-01,2768
"DE",2021-12-08,4084
"DE",2021-12-15,4392
"DE",2021-12-22,5572
"DE",2021-12-29,9645
"DE",2022-01-05,18068
"DE",2022-01-12,23976
"DE",2022-01-19,14962
"DE",2022-01-26,11058
"DE",2022-02-02,5078
"DE",2022-02-09,2791
"DE",2022-02-16,1759
"DE",2022-02-23,1023
"DE",2022-03-02,694
"DE",2022-03-09,624
"DE",2022-03-16,452
"DE",2022-03-23,426
"DE",2022-03-30,496
"DE",2022-04-06,628
"DE",2022-04-13,885
"DE",2022-04-20,1113
"DE",2022-04-27,1326
"DE",2022-05-04,1798
"DE",2022-05-11,2758
"DE",2022-05-18,3955
"DE",2022-05-25,3912
"DE",2022-06-01,3023
"DE",2022-06-08,2502
"DE",2022-06-15,1838
"DE",2022-06-22,1746
"DE",2022-06-29,1714
"DE",2022-07-06,1660
"DE",2022-07-13,2118
"DE",2022-07-20,2297
"DE",2022-07-27,2358
"DE",2022-08-03,2366
"DE",2022-08-10,2068
"DE",2022-08-17,1951
"DE",2022-08-24,1773
